,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta
86358,0.0,0.0,87.5,0.0,11.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86404,0.0,0.0,92.5,6.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
86408,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,2.0,16.5,0.0,0.0
86422,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,5.5,18.5,0.0,0.0
86528,0.0,0.0,75.5,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
86545,0.0,0.0,89.5,2.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
86553,0.0,0.0,79.0,0.0,19.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0
86681,0.0,0.0,84.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86781,0.0,4.0,94.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
86797,0.0,0.0,83.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0
86799,0.0,0.0,81.9,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6
86847,0.0,0.0,92.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
86850,0.0,0.0,82.5,0.0,17.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
87002,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
87182,0.0,0.0,84.0,0.0,0.0,0.0,2.5,0.0,13.5,0.0,0.0,0.0
87222,0.0,0.0,81.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0
87245,0.0,0.0,89.5,4.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0
87635,0.0,0.0,91.5,0.0,2.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0
87712,0.0,0.0,77.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
87784,0.0,0.0,91.5,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
87828,0.0,0.0,83.5,0.0,13.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0
87830,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0
87884,0.0,0.0,75.8,0.0,0.0,0.0,0.0,0.7,0.0,23.5,0.0,0.0
87918,0.0,0.0,87.0,0.0,0.0,0.0,3.5,0.0,9.5,0.0,0.0,0.0
87943,0.0,0.0,81.5,0.0,18.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
87962,0.0,0.0,90.5,2.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88121,0.0,0.0,86.5,0.0,0.0,0.0,0.0,0.0,6.0,7.5,0.0,0.0
88209,0.0,0.0,89.5,0.0,9.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88228,0.0,0.0,80.0,0.0,16.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
88452,0.0,0.0,75.5,0.0,21.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
88565,0.0,0.0,83.0,0.0,16.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
88594,0.0,0.0,86.5,0.0,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88709,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,7.5,7.0,0.0,0.0
88820,0.0,0.0,87.5,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
88837,0.0,0.0,83.5,0.0,12.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0
89349,0.0,0.0,89.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
89497,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0
89605,0.0,0.0,87.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
89712,0.0,0.0,76.1,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.4
89814,0.0,0.0,82.0,0.0,17.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
89970,0.0,0.0,86.5,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.5,0.0
90107,0.0,0.0,89.5,0.0,0.0,0.0,0.0,0.0,7.0,3.5,0.0,0.0
90309,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,3.5,19.0,0.0,0.0
90421,0.0,0.0,86.0,0.0,13.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
90424,0.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,4.0,19.5,0.0,0.0
90582,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0
90698,0.0,0.0,89.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
90888,0.0,0.0,88.0,6.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
90911,0.0,0.0,83.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
91028,0.0,0.0,90.0,0.0,5.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0
91257,0.0,0.0,91.5,0.0,5.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0
91267,0.0,0.0,91.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91637,0.0,0.0,80.9,0.0,19.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
91868,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
92026,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,12.5,1.5,0.0,0.0
92033,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,6.5,16.0,0.0,0.0
92038,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,2.0,14.5,0.0,0.0
92106,0.0,3.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0
92132,0.0,0.0,84.5,0.0,5.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0
92243,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,11.5,4.0,0.0,0.0
92381,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,3.5,23.5,0.0,0.0
92391,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,4.5,10.0,0.0,0.0
92403,0.0,0.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
92487,0.0,0.0,89.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
92800,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,4.5,21.5,0.0,0.0
92810,0.0,0.0,86.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
93062,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,11.5,1.5,0.0,0.0
93110,0.0,0.0,84.5,0.0,14.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
93188,0.0,0.0,86.0,0.0,6.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0
93263,0.0,0.0,89.5,0.0,8.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0
93402,0.0,0.0,92.5,4.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
93492,0.0,0.0,80.5,0.0,18.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
93616,0.0,0.0,87.5,0.0,7.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
93689,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,6.5,14.0,0.0,0.0
93799,0.0,0.0,86.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
94027,0.0,0.0,83.5,1.5,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
94115,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0
94145,0.0,0.0,83.5,2.5,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
94291,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.5,0.0
94313,0.0,3.5,94.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
94487,0.0,0.0,91.5,0.0,1.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0
94579,0.0,0.0,83.5,0.0,14.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0
94728,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.5,0.0,25.5,0.0,0.0
94783,0.0,0.0,91.0,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94873,0.0,0.0,83.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
94926,0.0,3.5,94.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94931,0.0,0.0,86.5,0.0,10.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0
94950,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,10.5,6.0,0.0,0.0
95015,0.0,0.0,86.5,2.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0
95024,0.0,0.0,82.3,0.0,17.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
95221,0.0,0.0,86.5,0.0,0.0,2.0,0.0,0.0,11.5,0.0,0.0,0.0
95255,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,7.5,8.0,0.0,0.0
95378,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,8.5,4.5,0.0,0.0
95385,0.0,0.0,75.0,0.5,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0
95412,0.0,0.0,81.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
95447,0.0,0.0,83.0,0.0,14.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0
95508,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,5.5,10.5,0.0,0.0
95560,0.0,0.0,93.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95743,0.0,0.0,87.0,0.0,7.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0
95840,0.0,0.0,88.0,0.0,7.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0
95962,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,6.5,9.0,0.0,0.0
95968,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0
96076,0.0,0.0,88.5,4.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96128,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0
96183,0.0,0.0,88.5,0.0,7.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0
96241,0.0,0.0,78.5,0.0,0.0,0.0,0.0,0.0,8.0,13.5,0.0,0.0
96308,0.0,0.0,81.5,0.0,16.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
96400,0.0,0.0,80.5,0.0,0.0,0.0,0.0,0.0,13.5,0.0,6.0,0.0
96518,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,4.5,0.0
96624,0.0,0.0,90.5,0.0,8.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96697,0.0,0.0,74.5,0.0,2.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0
96882,0.0,0.0,84.5,2.5,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
96937,0.0,0.0,89.5,0.0,0.0,0.0,0.0,0.0,9.0,1.5,0.0,0.0
97071,0.0,0.0,90.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
97225,0.0,0.0,81.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0
97324,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,3.5,20.5,0.0,0.0
97367,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
97437,0.0,0.0,87.5,7.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97446,0.0,0.0,90.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
97559,0.0,0.0,74.3,0.0,0.0,0.0,0.0,0.2,0.0,25.5,0.0,0.0
97563,0.0,0.0,80.2,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3
97574,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.5,0.0
97637,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,1.5,22.5,0.0,0.0
97777,0.0,0.0,87.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
97871,0.0,0.0,83.0,0.0,15.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0
97897,0.0,0.0,85.0,0.0,11.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0
97950,0.0,0.0,88.0,0.0,0.5,0.0,0.0,0.0,11.5,0.0,0.0,0.0
97961,0.0,0.0,81.0,0.0,17.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0
97962,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0
98111,0.0,0.0,79.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
98398,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0
98508,0.0,0.0,93.5,4.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
98561,0.0,0.0,83.5,0.0,5.5,0.0,0.0,0.0,0.0,11.0,0.0,0.0
98728,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.5,0.0
98796,0.0,0.0,78.0,0.0,18.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
99024,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0
99056,0.0,0.0,76.0,0.0,0.0,0.0,1.5,0.0,0.0,22.5,0.0,0.0
99193,0.0,0.0,91.0,7.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
99440,0.0,0.0,80.5,1.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99457,0.0,0.0,85.5,0.0,10.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
99505,0.0,0.0,85.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
99626,0.0,0.5,81.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99630,0.0,0.0,73.5,0.0,0.0,0.0,3.0,0.0,0.0,23.5,0.0,0.0
99764,0.0,0.0,86.0,0.0,10.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0
100090,0.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,6.0,18.5,0.0,0.0
100120,0.0,0.0,73.0,0.0,0.0,0.0,2.5,0.0,0.0,24.5,0.0,0.0
100233,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,6.5,18.5,0.0,0.0
100449,0.0,0.0,88.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.5,0.0
100483,0.0,0.0,91.0,6.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
100707,0.0,0.0,82.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
100891,0.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,3.5,20.0,0.0,0.0
101075,0.0,0.0,86.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
101146,0.0,0.0,90.5,5.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
101607,0.0,0.0,89.0,2.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0
101674,0.0,0.0,84.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101706,0.0,0.0,89.1,0.0,10.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0
101764,0.0,0.0,79.5,0.0,18.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
101982,0.0,0.0,78.5,0.0,1.5,0.0,0.0,0.0,0.0,20.0,0.0,0.0
102119,0.0,0.0,90.5,8.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102162,0.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,5.5,18.0,0.0,0.0
102241,0.0,0.0,84.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0
102342,0.0,0.0,74.0,0.0,0.0,0.0,0.5,0.0,0.0,25.5,0.0,0.0
102406,0.0,0.0,89.0,0.0,2.5,0.0,0.0,0.0,8.5,0.0,0.0,0.0
102604,0.0,0.0,89.5,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
102729,0.0,0.0,78.5,0.0,3.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0
102737,0.0,0.0,89.0,0.0,9.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0
102864,0.0,0.0,83.0,0.0,0.0,3.5,0.0,0.0,13.5,0.0,0.0,0.0
102947,0.0,0.0,80.0,1.5,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0
103063,0.0,0.0,90.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
103380,0.0,0.0,89.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
103441,0.0,0.0,87.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
103601,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0
103666,0.0,0.0,87.5,0.0,9.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
103721,0.0,0.0,90.5,3.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103725,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,6.5,7.5,0.0,0.0
103746,0.0,0.0,74.0,0.0,0.0,0.0,2.5,0.0,0.0,23.5,0.0,0.0
104235,0.0,0.0,78.5,0.0,0.0,0.0,0.0,0.0,0.5,21.0,0.0,0.0
104380,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0
104545,0.0,0.0,87.5,2.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0
104637,0.0,0.0,74.5,0.0,0.0,0.0,0.0,0.0,5.5,20.0,0.0,0.0
104662,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,4.5,18.5,0.0,0.0
105260,0.0,0.0,90.0,0.0,9.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
105282,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,11.5,5.0,0.0,0.0
105312,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,6.0,16.5,0.0,0.0
105865,0.0,0.0,85.5,0.0,12.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0
106016,0.0,0.0,84.0,2.5,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0
106075,0.0,0.0,79.0,2.5,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0
106242,0.0,0.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,24.5,1.0,0.0
106405,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,10.5,5.5,0.0,0.0
106906,0.0,0.0,85.0,1.5,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0
106968,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0
107277,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,3.5,11.5,0.0,0.0
107348,0.0,0.0,83.0,0.0,15.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0
107516,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,5.5,9.5,0.0,0.0
107665,0.0,0.0,94.5,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107716,0.0,0.0,85.0,0.0,12.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0
108044,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,11.0,3.5,0.0,0.0
108141,0.0,0.0,88.0,0.0,11.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
108752,0.0,0.0,77.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
108945,0.0,0.0,90.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
109145,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,5.5,13.0,0.0,0.0
109202,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0
109366,0.0,0.0,91.5,0.0,4.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
109537,0.0,0.0,80.5,0.0,0.0,0.0,0.0,0.0,8.0,11.5,0.0,0.0
109728,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0
109778,0.0,0.0,72.5,0.0,0.0,0.0,3.5,0.0,0.0,24.0,0.0,0.0
109782,0.0,0.0,86.5,0.0,0.0,0.0,0.0,0.0,9.5,4.0,0.0,0.0
109796,0.0,0.0,86.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
110042,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0
110089,0.0,0.0,91.5,6.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
110115,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,8.5,12.0,0.0,0.0
110207,0.0,0.0,77.5,0.5,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
110284,0.0,0.0,91.5,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110409,0.0,0.0,82.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
110462,0.0,0.0,83.5,0.0,16.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
111187,0.0,0.0,88.5,0.0,10.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
111311,0.0,0.0,75.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0
111805,0.0,0.0,86.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
112147,0.0,0.0,72.5,0.0,0.0,0.0,0.0,0.0,1.5,26.0,0.0,0.0
112150,0.0,0.0,83.0,0.0,0.0,0.0,6.5,0.0,10.5,0.0,0.0,0.0
112164,0.0,0.0,86.5,0.0,0.0,0.0,0.0,0.0,11.0,2.5,0.0,0.0
112395,0.0,0.0,73.5,0.0,3.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0
112436,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,7.5,2.5,0.0,0.0
112459,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
112488,0.0,0.0,78.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
112674,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,2.5,14.0,0.0,0.0
112840,0.0,0.0,79.0,0.0,4.5,0.0,0.0,0.0,0.0,16.5,0.0,0.0
112937,0.0,0.0,69.5,0.0,21.5,0.0,0.0,0.0,0.0,0.0,9.0,0.0
113173,0.0,0.0,82.5,1.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113205,0.0,0.0,84.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
113253,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,2.5,16.0,0.0,0.0
113730,0.0,0.0,85.5,0.0,14.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
114052,0.0,0.0,89.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114218,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.5,26.0,0.0,0.0
114552,0.0,0.0,83.0,0.0,13.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0
114709,0.0,0.0,86.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115015,0.0,0.0,73.5,0.0,19.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
115034,0.0,0.0,75.5,0.0,17.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0
115336,0.0,0.0,80.0,0.0,19.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
115558,0.0,0.0,88.0,1.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116384,0.0,0.0,70.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,10.5,0.0
116421,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,5.5,8.5,0.0,0.0
116601,0.0,0.0,72.5,0.0,2.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0
116831,0.0,0.0,74.5,0.0,0.0,0.0,1.5,0.0,0.0,24.0,0.0,0.0
117116,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0
117218,0.0,0.0,81.5,0.0,4.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0
117243,0.0,0.0,85.5,0.0,5.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0
117426,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0
117545,0.0,0.0,86.5,2.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117555,0.0,0.0,78.5,0.0,2.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0
117729,0.0,0.0,75.0,1.5,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0
117881,0.0,0.0,72.5,0.0,0.0,0.0,1.5,0.0,0.0,26.0,0.0,0.0
117982,0.0,0.0,89.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118266,0.0,0.0,80.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
118673,0.0,0.0,78.5,0.0,0.0,0.0,0.0,0.0,3.0,18.5,0.0,0.0
118951,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,3.0,19.5,0.0,0.0
119080,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,2.0,24.5,0.0,0.0
119445,0.0,0.0,79.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
119457,0.0,0.0,80.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0
119535,0.0,0.0,71.5,0.0,20.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0
119942,0.0,0.0,81.5,0.0,17.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119986,0.0,0.0,86.5,0.0,8.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0
120459,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,7.0,8.5,0.0,0.0
120593,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,3.0,13.5,0.0,0.0
120701,0.0,0.0,89.5,0.0,8.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
120889,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,9.5,4.5,0.0,0.0
120965,0.0,0.0,89.5,0.0,4.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0
120998,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,3.5,10.5,0.0,0.0
121153,0.0,0.0,91.5,4.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
121162,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,13.5,0.0,4.0,0.0
121309,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,8.5,11.5,0.0,0.0
121595,0.0,0.0,74.3,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.7
121676,0.0,0.0,89.5,0.0,3.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0
